ParcelID,ParcelType,Map,Lot,GIS_Area,siteaddres,yearbuilt,decadebuilt
3511 1 15    0001,Parcel,F10,15,0.166682209,15 MEADOWBROOK ROAD,1927,1920
0531 2 1686  0001,Parcel,F10,1686,0.211256123,1686 BOULEVARD,1927,1920
0411 1 61    0001,Parcel,H9,61,0.223831937,61 BEVERLY ROAD,1927,1920
1891 2 716   0001,Parcel,H8,716,0.523281626,716 FARMINGTON AVENUE,1927,1920
0411 1 19    0001,Parcel,H8,19,0.258267987,19 BEVERLY ROAD,1927,1920
5093 1 79    0001,Parcel,H9,79,0.195734892,79 SOUTH HIGHLAND STREET,1927,1920
5093 1 75    0001,Parcel,H9,75,0.204485754,75 SOUTH HIGHLAND STREET,1927,1920
3211 2 54    0001,Parcel,H9,54,0.286035674,54 LEXINGTON ROAD,1927,1920
3211 2 60    0001,Parcel,H9,60,0.276126711,60 LEXINGTON ROAD,1927,1920
1891 2 810   0001,Parcel,G8,810,0.248511525,810 FARMINGTON AVENUE,1927,1920
5451 2 148   0001,Parcel,F8,148,0.170423937,148 SYLVAN AVENUE,1927,1920
3961 1 39    0001,Parcel,H10,39,0.176731463,39 OAKWOOD AVENUE,1927,1920
0111 2 52    0001,Parcel,E8,52,0.184273218,52 ARGYLE AVENUE,1927,1920
3211 1 61    0001,Parcel,H9,61,0.198937339,61 LEXINGTON ROAD,1927,1920
5993 2 25    0001,Parcel,H8,25,0.434860537,25 WEST HILL DRIVE,1927,1920
5721 1 77    0001,Parcel,E10,77,0.256829487,77 VAN BUREN AVENUE,1927,1920
5096 2 198   0001,Parcel,G10,198,0.231215055,198 SOUTH QUAKER LANE,1927,1920
0191 1 71    0001,Parcel,G7,71,0.344813705,71 AUBURN ROAD,1927,1920
5095 2 220   0001,Parcel,F11,220,0.405110877,220 SOUTH MAIN STREET,1927,1920
2131 1 127   0001,Parcel,E10,127,0.25685333,127 FOUR MILE ROAD,1927,1920
3821 2 40    0001,Parcel,E10,40,0.224733542,40 NEWPORT AVENUE,1927,1920
3821 2 36    0001,Parcel,E10,36,0.22349162,36 NEWPORT AVENUE,1927,1920
2481 2 72    0001,Parcel,E9,72,0.248493962,72 GRENNAN ROAD,1927,1920
2481 2 70    0001,Parcel,E9,70,0.250168404,70 GRENNAN ROAD,1927,1920
0111 2 16    0001,Parcel,E9,16,0.225098031,16 ARGYLE AVENUE,1927,1920
5821 2 98    0001,Parcel,E8,98,0.17778407,98 WALDEN STREET,1927,1920
0791 1 61    0001,Parcel,F8,61,0.172749303,61 BRUNSWICK AVENUE,1927,1920
1111 2 56    0001,Parcel,F8,56,0.168497358,56 CLIFTON AVENUE,1927,1920
0161 2 52    0001,Parcel,F8,52,0.387875324,52 ARUNDEL AVENUE,1927,1920
0161 2 36    0001,Parcel,F8,36,0.321272936,36 ARUNDEL AVENUE,1927,1920
4001 1 9     0001,Parcel,D10,9,0.225356139,3 OLD MILL LANE,1927,1920
2231 1 53    0001,Parcel,D10,53,0.4313951,53 GARFIELD ROAD,1927,1920
0131 1 19    0001,Parcel,E9,19,0.302359612,19 ARLINGTON ROAD,1927,1920
4301 2 46    0001,Parcel,E9,46,0.274400125,46 PLEASANT STREET,1927,1920
4301 2 44    0001,Parcel,E9,44,0.276568078,44 PLEASANT STREET,1927,1920
0131 1 45    0001,Parcel,E9,45,0.512250968,45 ARLINGTON ROAD,1927,1920
4301 2 52    0001,Parcel,E9,52,0.274908513,52 PLEASANT STREET,1927,1920
4301 2 50    0001,Parcel,E9,50,0.27439397,50 PLEASANT STREET,1927,1920
4301 2 54    0001,Parcel,E9,54,0.274240233,54 PLEASANT STREET,1927,1920
3821 1 25    0001,Parcel,E10,25,0.254081038,25 NEWPORT AVENUE,1927,1920
4611 2 24    0001,Parcel,E10,24,0.262314903,24 RIGGS AVENUE,1927,1920
3821 1 69    0001,Parcel,E10,69,0.241058847,69 NEWPORT AVENUE,1927,1920
3821 1 71    0001,Parcel,E10,71,0.262967801,71 NEWPORT AVENUE,1927,1920
4611 1 25    0001,Parcel,E10,25,0.225220667,25 RIGGS AVENUE,1927,1920
3801 2 112   0001,Parcel,G15,112,0.172444687,112 NEWINGTON ROAD,1927,1920
2381 1 33    0001,Parcel,H12,33,0.140740762,33 GOODSELL STREET,1927,1920
3801 1 83    0001,Parcel,G15,83,0.138178912,83 NEWINGTON ROAD,1927,1920
4551 2 80    0001,Parcel,G10,80,0.146021582,80 RICHARD STREET,1927,1920
4891 2 12    0001,Parcel,H10,12,0.156178491,12 SEYMOUR AVENUE,1927,1920
3801 2 330   0001,Parcel,G16,330,0.913427336,330 NEWINGTON ROAD,1927,1920
3701 2 118   0001,Parcel,D11,118,1.761359667,118 MOUNTAIN ROAD,1927,1920
5096 2 490   0001,Parcel,G11,490,0.171284377,490 SOUTH QUAKER LANE,1927,1920
5096 2 496   0001,Parcel,G11,496,0.171287929,496 SOUTH QUAKER LANE,1927,1920
5096 2 546   0001,Parcel,G12,546,0.173004974,546 SOUTH QUAKER LANE,1927,1920
1041 2 12    0001,Parcel,G12,12,0.188585253,12 CLARENDON AVENUE,1927,1920
3801 2 330R  0001,Parcel,G16,330R,0.323590617,330 NEWINGTON ROAD,1927,1920
0001 2 86    0001,Parcel,H15,86,0.126842163,86 ABBOTSFORD AVENUE,1927,1920
4611 2 50    0001,Parcel,E10,50,0.206236428,50 RIGGS AVENUE,1927,1920
0531 2 1814  0001,Parcel,E10,1814,0.214117146,1814 BOULEVARD,1927,1920
0861 2 82    0001,Parcel,G15,82,0.206241187,82 CAMBRIDGE STREET,1927,1920
5091 1 145   0001,Parcel,F15,145,0.14975015,145 SOMERSET STREET,1927,1920
5401 2 60    0001,Parcel,C9,60,5.836134444,60 SUNSET FARM ROAD,1927,1920
5096 1 703   0001,Parcel,G13,703,0.270082267,703 SOUTH QUAKER LANE,1927,1920
1401 2 38    0001,Parcel,G7,38,0.213499985,38 CUMBERLAND ROAD,1927,1920
1891 1 967   0001,Parcel,F9,967,0.249103144,967 FARMINGTON AVENUE,1927,1920
5096 2 348   0001,Parcel,G11,348,0.189229391,348 SOUTH QUAKER LANE,1928,1920
3836 2 188   0001,Parcel,F6,188,0.298441464,188 NORTH MAIN STREET,1928,1920
2501 1 143   0001,Parcel,G6,143,0.172177699,143 GRISWOLD DRIVE,1928,1920
0421 1 27    0001,Parcel,H6,27,0.269999596,27 BIRCH ROAD,1928,1920
1001 1 19    0001,Parcel,H6,19,0.26443628,19 CHELSEA LANE,1928,1920
2176 1 111   0001,Parcel,G6,111,0.247457491,111 FOXCROFT ROAD,1928,1920
5761 1 3     0001,Parcel,H6,3,0.364336882,3 VARDON ROAD,1928,1920
0421 1 33    0001,Parcel,H6,33,0.291240688,33 BIRCH ROAD,1928,1920
5241 1 185   0001,Parcel,G6,185,0.323619392,185 STEELE ROAD,1928,1920
5411 1 33    0001,Parcel,E10,33,0.269149935,33 SUNSET TERRACE,1928,1920
2501 2 102   0001,Parcel,G7,102,0.172194578,102 GRISWOLD DRIVE,1928,1920
3271 2 16    0001,Parcel,F7,16,0.18939621,16 LINWOLD DRIVE,1928,1920
0421 1 1     0001,Parcel,H6,1,0.30603464,1 BIRCH ROAD,1928,1920
5811 1 131   0001,Parcel,H6,131,0.308967643,131 WALBRIDGE ROAD,1928,1920
0251 2 138   0001,Parcel,G6,138,0.172188003,138 BALLARD DRIVE,1928,1920
2501 1 135   0001,Parcel,G6,135,0.172178471,135 GRISWOLD DRIVE,1928,1920
2481 1 65    0001,Parcel,E9,65,0.312086617,65 GRENNAN ROAD,1928,1920
6131 2 48    0001,Parcel,G3,48,0.715547326,48 WESTWOOD ROAD,1928,1920
0251 2 62    0001,Parcel,G7,62,0.172177769,62 BALLARD DRIVE,1928,1920
2031 2 44    0001,Parcel,H7,44,0.365277293,44 FERNWOOD ROAD,1928,1920
0251 1 113   0001,Parcel,F7,113,0.153812149,113 BALLARD DRIVE,1928,1920
2501 2 110   0001,Parcel,G7,110,0.172195706,110 GRISWOLD DRIVE,1928,1920
0471 1 183   0001,Parcel,H3,183,1.672326366,183 BLOOMFIELD AVENUE,1928,1920
3838 1 369   0001,Parcel,G6,369,0.216313866,369 NORTH QUAKER LANE,1928,1920
3836 2 1218  0001,Parcel,E1,1218,0.458187379,1218 NORTH MAIN STREET,1928,1920
2031 1 59    0001,Parcel,G7,59,0.321124541,59 FERNWOOD ROAD,1928,1920
2501 1 33    0001,Parcel,G7,33,0.172159204,33 GRISWOLD DRIVE,1928,1920
4131 2 326   0001,Parcel,G10,326,0.138421622,326 PARK ROAD,1928,1920
4211 1 33    0001,Parcel,G7,33,0.172174902,33 PENN DRIVE,1928,1920
6131 1 41    0001,Parcel,G3,41,0.702964122,41 WESTWOOD ROAD,1928,1920
6131 2 24    0001,Parcel,G4,24,0.706023396,24 WESTWOOD ROAD,1928,1920
0251 2 66    0001,Parcel,G7,66,0.172178403,66 BALLARD DRIVE,1928,1920
2311 2 38    0001,Parcel,H10,38,0.166766077,38 GILLETTE STREET,1928,1920
0181 2 1592  0001,Parcel,H6,1592,0.365857036,1592 ASYLUM AVENUE,1928,1920
0421 1 31    0001,Parcel,H6,31,0.307345498,31 BIRCH ROAD,1928,1920
3838 1 319   0001,Parcel,G6,319,0.241236817,319 NORTH QUAKER LANE,1928,1920
5811 1 125   0001,Parcel,H7,125,0.418105206,125 WALBRIDGE ROAD,1928,1920
0031 1 1993  0001,Parcel,H4,1993,0.355711219,1993 ALBANY AVENUE,1928,1920
5241 2 272   0001,Parcel,H5,272,0.231663675,272 STEELE ROAD,1928,1920
4211 1 83    0001,Parcel,G7,83,0.172165501,83 PENN DRIVE,1928,1920
0791 2 52    0001,Parcel,F8,52,0.164638126,52 BRUNSWICK AVENUE,1928,1920
5821 2 106   0001,Parcel,E8,106,0.178189072,106 WALDEN STREET,1928,1920
1111 1 15    0001,Parcel,F9,15,0.256550948,15 CLIFTON AVENUE,1928,1920
0181 2 1578  0001,Parcel,H6,1578,0.404318944,1578 ASYLUM AVENUE,1928,1920
3838 2 378   0001,Parcel,G6,378,0.247205713,378 NORTH QUAKER LANE,1928,1920
1581 2 66    0001,Parcel,G8,66,0.161084731,66 DOVER ROAD,1928,1920
0251 1 209   0001,Parcel,G6,209,0.239630574,209 BALLARD DRIVE,1928,1920
1251 2 16    0001,Parcel,G10,16,0.169880682,16 COURT PARK,1928,1920
2311 2 34    0001,Parcel,H10,34,0.166683092,34 GILLETTE STREET,1928,1920
0531 1 1465  0001,Parcel,G10,1465,0.202418342,1465 BOULEVARD,1928,1920
0251 1 175   0001,Parcel,G6,175,0.237654609,175 BALLARD DRIVE,1928,1920
3838 2 314   0001,Parcel,G6,314,0.310669696,314 NORTH QUAKER LANE,1928,1920
3838 1 307   0001,Parcel,G6,307,0.446120198,307 NORTH QUAKER LANE,1928,1920
0421 2 34    0001,Parcel,H6,34,0.387776515,34 BIRCH ROAD,1928,1920
2501 2 168   0001,Parcel,G6,168,0.174315111,168 GRISWOLD DRIVE,1928,1920
3838 2 308   0001,Parcel,G6,308,0.314622547,308 NORTH QUAKER LANE,1928,1920
0421 2 26    0001,Parcel,H6,26,0.446246513,26 BIRCH ROAD,1928,1920
0421 2 20    0001,Parcel,H6,20,0.452070977,20 BIRCH ROAD,1928,1920
0421 2 18    0001,Parcel,H6,18,0.452372994,18 BIRCH ROAD,1928,1920
0421 2 12    0001,Parcel,H6,12,0.373959117,12 BIRCH ROAD,1928,1920
0421 2 10    0001,Parcel,H6,10,0.371134935,10 BIRCH ROAD,1928,1920
0251 1 165   0001,Parcel,G6,165,0.20661414,165 BALLARD DRIVE,1928,1920
3271 2 4     0001,Parcel,F7,4,0.26692121,4 LINWOLD DRIVE,1928,1920
3838 2 302   0001,Parcel,G6,302,0.309482628,302 NORTH QUAKER LANE,1928,1920
3838 2 296   0001,Parcel,G6,296,0.309320499,296 NORTH QUAKER LANE,1928,1920
0251 2 154   0001,Parcel,G6,154,0.258311655,154 BALLARD DRIVE,1928,1920
0251 2 134   0001,Parcel,G6,134,0.172181432,134 BALLARD DRIVE,1928,1920
0251 1 131   0001,Parcel,F7,131,0.206614395,131 BALLARD DRIVE,1928,1920
2501 2 132   0001,Parcel,G7,132,0.172190166,132 GRISWOLD DRIVE,1928,1920
5811 1 127   0001,Parcel,H7,127,0.303278952,127 WALBRIDGE ROAD,1928,1920
2031 2 28    0001,Parcel,H7,28,0.318830769,28 FERNWOOD ROAD,1928,1920
2501 2 82    0001,Parcel,G7,82,0.172191549,82 GRISWOLD DRIVE,1928,1920
4211 1 77    0001,Parcel,G7,77,0.172166253,77 PENN DRIVE,1928,1920
2176 2 38    0001,Parcel,G7,38,0.327007626,38 FOXCROFT ROAD,1928,1920
0251 1 77    0001,Parcel,F7,77,0.192866586,77 BALLARD DRIVE,1928,1920
5811 1 39    0001,Parcel,H8,39,0.352449645,39 WALBRIDGE ROAD,1928,1920
1581 1 93    0001,Parcel,G8,93,0.185928045,93 DOVER ROAD,1928,1920
1111 2 126   0001,Parcel,F8,126,0.144425024,126 CLIFTON AVENUE,1928,1920
5811 1 121   0001,Parcel,H7,121,0.422190046,121 WALBRIDGE ROAD,1928,1920
1001 2 8     0001,Parcel,H7,8,0.393645383,8 CHELSEA LANE,1928,1920
0221 2 30    0001,Parcel,H7,30,0.311560457,30 BAINBRIDGE ROAD,1928,1920
5811 1 119   0001,Parcel,H7,119,0.360196203,119 WALBRIDGE ROAD,1928,1920
0251 1 109   0001,Parcel,F7,109,0.153812697,109 BALLARD DRIVE,1928,1920
3838 2 236   0001,Parcel,G7,236,0.277368175,236 NORTH QUAKER LANE,1928,1920
2501 2 90    0001,Parcel,G7,90,0.172192677,90 GRISWOLD DRIVE,1928,1920
0251 2 78    0001,Parcel,G7,78,0.172178501,78 BALLARD DRIVE,1928,1920
2501 1 73    0001,Parcel,G7,73,0.172167615,73 GRISWOLD DRIVE,1928,1920
2501 2 74    0001,Parcel,G7,74,0.172189867,74 GRISWOLD DRIVE,1928,1920
4211 1 71    0001,Parcel,G7,71,0.172168331,71 PENN DRIVE,1928,1920
0251 2 74    0001,Parcel,G7,74,0.172178561,74 BALLARD DRIVE,1928,1920
2031 1 15    0001,Parcel,H7,15,0.378791754,15 FERNWOOD ROAD,1928,1920
4211 2 50    0001,Parcel,G7,50,0.176073863,50 PENN DRIVE,1928,1920
2031 2 16    0001,Parcel,H7,16,0.303061971,16 FERNWOOD ROAD,1928,1920
0251 1 49    0001,Parcel,F7,49,0.172179027,49 BALLARD DRIVE,1928,1920
2031 1 11    0001,Parcel,H7,11,0.378791704,11 FERNWOOD ROAD,1928,1920
0251 2 46    0001,Parcel,G7,46,0.172178739,46 BALLARD DRIVE,1928,1920
4211 1 39    0001,Parcel,G7,39,0.172173814,39 PENN DRIVE,1928,1920
0251 2 42    0001,Parcel,G7,42,0.172177393,42 BALLARD DRIVE,1928,1920
3681 1 19    0001,Parcel,F7,19,0.206614581,19 MONTCLAIR DRIVE,1928,1920
4211 1 29    0001,Parcel,G7,29,0.172175872,29 PENN DRIVE,1928,1920
3581 2 8     0001,Parcel,F7,8,0.18609158,8 MIDDLEFIELD DRIVE,1928,1920
4211 2 30    0001,Parcel,G7,30,0.174241488,30 PENN DRIVE,1928,1920
3836 2 124   0001,Parcel,F7,124,0.209015625,124 NORTH MAIN STREET,1928,1920
2501 2 30    0001,Parcel,G7,30,0.172183592,30 GRISWOLD DRIVE,1928,1920
4211 1 25    0001,Parcel,G7,25,0.172176289,25 PENN DRIVE,1928,1920
4611 1 5     0001,Parcel,E9,5,0.189753493,5 RIGGS AVENUE,1928,1920
4491 2 118   0001,Parcel,F9,118,0.178433089,118 RAYMOND ROAD,1928,1920
2501 2 26    0001,Parcel,G7,26,0.172183414,26 GRISWOLD DRIVE,1928,1920
4211 1 15    0001,Parcel,G7,15,0.172178375,15 PENN DRIVE,1928,1920
0251 2 18    0001,Parcel,G7,18,0.17217818,18 BALLARD DRIVE,1928,1920
3271 2 10    0001,Parcel,F7,10,0.403040449,10 LINWOLD DRIVE,1928,1920
5096 1 215   0001,Parcel,G10,215,0.158146956,215 SOUTH QUAKER LANE,1928,1920
5721 1 59    0001,Parcel,E10,59,0.215205437,59 VAN BUREN AVENUE,1928,1920
96700,Condo Main,F8,,0.842108281,19 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,19 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,19 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,19 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,19 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,19 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,21 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,21 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,21 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,21 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,21 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,21 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,29 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,29 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,29 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,29 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,29 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,29 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,31 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,31 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,31 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,31 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,31 ROBIN ROAD,1928,1920
96700,Condo Main,F8,,0.842108281,31 ROBIN ROAD,1928,1920
2131 1 157   0001,Parcel,E10,157,0.206880399,157 FOUR MILE ROAD,1928,1920
1981 2 360   0001,Parcel,G7,360,0.195625643,360 FERN STREET,1928,1920
1981 2 358   0001,Parcel,G7,358,0.189690045,358 FERN STREET,1928,1920
1981 2 354   0001,Parcel,G7,354,0.264517307,354 FERN STREET,1928,1920
1981 2 612   0001,Parcel,E8,612,0.670392185,612 FERN STREET,1928,1920
1981 1 377   0001,Parcel,G7,377,0.187736723,377 FERN STREET,1928,1920
1981 1 379   0001,Parcel,F7,379,0.23530949,379 FERN STREET,1928,1920
4491 2 22    0001,Parcel,F9,22,0.17689701,22 RAYMOND ROAD,1928,1920
0791 2 118   0001,Parcel,F8,118,0.142400299,118 BRUNSWICK AVENUE,1928,1920
5891 2 18    0001,Parcel,G9,18,0.142395087,18 WARE AVENUE,1928,1920
0621 2 76    0001,Parcel,G7,76,0.177917105,76 BRETTON ROAD,1928,1920
1581 1 151   0001,Parcel,G7,151,0.214927825,151 DOVER ROAD,1928,1920
1981 1 505   0001,Parcel,E8,505,0.142597448,505 FERN STREET,1928,1920
5451 1 139   0001,Parcel,F8,139,0.144079792,139 SYLVAN AVENUE,1928,1920
5451 1 131   0001,Parcel,F8,131,0.144161768,131 SYLVAN AVENUE,1928,1920
1581 1 85    0001,Parcel,G8,85,0.173643129,85 DOVER ROAD,1928,1920
5093 2 36    0001,Parcel,H8,36,0.225381072,36 SOUTH HIGHLAND STREET,1928,1920
4491 2 120   0001,Parcel,F9,120,0.18134764,120 RAYMOND ROAD,1928,1920
3821 1 15    0001,Parcel,E9,15,0.222437682,15 NEWPORT AVENUE,1928,1920
5771 1 27    0001,Parcel,G10,27,0.170408059,27 VERA STREET,1928,1920
0161 1 25    0001,Parcel,F8,25,0.282035444,25 ARUNDEL AVENUE,1928,1920
3821 2 22    0001,Parcel,E9,22,0.226666721,22 NEWPORT AVENUE,1928,1920
2481 1 69    0001,Parcel,E9,69,0.303063934,69 GRENNAN ROAD,1928,1920
4131 2 466   0001,Parcel,G10,466,0.116791256,466 PARK ROAD,1928,1920
5721 2 90    0001,Parcel,E10,90,0.207647513,90 VAN BUREN AVENUE,1928,1920
4891 1 91    0001,Parcel,G11,91,0.282904313,91 SEYMOUR AVENUE,1928,1920
4131 2 572   0001,Parcel,F10,572,0.215783858,572 PARK ROAD,1928,1920
4131 2 578   0001,Parcel,F10,578,0.215335062,578 PARK ROAD,1928,1920
5451 2 78    0001,Parcel,F8,78,0.142908501,78 SYLVAN AVENUE,1928,1920
1581 2 70    0001,Parcel,G8,70,0.240758586,70 DOVER ROAD,1928,1920
5093 2 74    0001,Parcel,H9,74,0.206766644,74 SOUTH HIGHLAND STREET,1928,1920
1111 1 113   0001,Parcel,E8,113,0.204625369,113 CLIFTON AVENUE,1928,1920
5821 2 102   0001,Parcel,E8,102,0.177124942,102 WALDEN STREET,1928,1920
1891 1 1043  0001,Parcel,E9,1043,0.300671453,1043 FARMINGTON AVENUE,1928,1920
0531 2 1760  0001,Parcel,E10,1760,0.206054413,1760 BOULEVARD,1928,1920
0531 2 1790  0001,Parcel,E10,1790,0.206512203,1790 BOULEVARD,1928,1920
0111 1 67    0001,Parcel,E8,67,0.114784697,67 ARGYLE AVENUE,1928,1920
5721 2 86    0001,Parcel,E10,86,0.207660244,86 VAN BUREN AVENUE,1928,1920
6161 1 41    0001,Parcel,G11,41,0.135013945,41 WHITE AVENUE,1928,1920
2131 1 177   0001,Parcel,E10,177,0.220547266,177 FOUR MILE ROAD,1928,1920
5531 1 103   0001,Parcel,G10,103,0.130147982,103 THOMAS STREET,1928,1920
6301 2 14    0001,Parcel,G11,14,0.177922407,14 WOODMERE ROAD,1928,1920
4551 1 49    0001,Parcel,G10,49,0.114899899,49 RICHARD STREET,1928,1920
6161 1 37    0001,Parcel,G11,37,0.134751645,37 WHITE AVENUE,1928,1920
5411 2 34    0001,Parcel,E10,34,0.22264325,34 SUNSET TERRACE,1928,1920
4131 2 434   0001,Parcel,G10,434,0.275802344,434 PARK ROAD,1928,1920
5881 2 28    0001,Parcel,E10,28,0.272631746,28 WARDWELL ROAD,1928,1920
1301 1 53    0001,Parcel,H10,53,0.16707255,53 CRESCENT STREET,1928,1920
0791 1 31    0001,Parcel,F8,31,0.183793559,31 BRUNSWICK AVENUE,1928,1920
2126 1 19    0001,Parcel,G9,19,0.407635873,19 FOREST ROAD,1928,1920
2126 2 20    0001,Parcel,G9,20,0.379765203,20 FOREST ROAD,1928,1920
6191 1 191   0001,Parcel,H9,191,0.16813601,191 WHITING LANE,1928,1920
5721 1 21    0001,Parcel,E10,21,0.415268937,21 VAN BUREN AVENUE,1928,1920
4891 1 5     0001,Parcel,H10,5,0.144350655,5 SEYMOUR AVENUE,1928,1920
4781 2 20    0001,Parcel,H11,20,0.171812424,20 ST CHARLES STREET,1928,1920
4311 1 5     0001,Parcel,G9,5,0.255627548,5 PLYMOUTH ROAD,1928,1920
5781 1 23    0001,Parcel,G9,23,0.143378356,23 VINCENT STREET,1928,1920
5781 1 19    0001,Parcel,G9,19,0.143724471,19 VINCENT STREET,1928,1920
1891 1 1071  0001,Parcel,E9,1071,0.206213393,1071 FARMINGTON AVENUE,1928,1920
5781 1 15    0001,Parcel,G9,15,0.144069925,15 VINCENT STREET,1928,1920
0531 2 1364  0001,Parcel,G9,1364,0.202103705,1364 BOULEVARD,1928,1920
0531 2 1376  0001,Parcel,G9,1376,0.200839128,1376 BOULEVARD,1928,1920
5531 1 107   0001,Parcel,G10,107,0.121376531,107 THOMAS STREET,1928,1920
5721 2 94    0001,Parcel,E10,94,0.207650515,94 VAN BUREN AVENUE,1928,1920
4831 2 54    0001,Parcel,E11,54,0.27750079,54 SEDGWICK ROAD,1928,1920
5095 1 169   0001,Parcel,F11,169,0.430435459,169 SOUTH MAIN STREET,1928,1920
1951 1 85    0001,Parcel,G11,85,0.177908383,85 FENNBROOK ROAD,1928,1920
5721 1 69    0001,Parcel,E10,69,0.229550713,69 VAN BUREN AVENUE,1928,1920
3181 2 62    0001,Parcel,E10,62,0.231327749,62 LEMAY STREET,1928,1920
4611 2 14    0001,Parcel,E9,14,0.207011319,14 RIGGS AVENUE,1928,1920
4611 1 9     0001,Parcel,E9,9,0.180493822,9 RIGGS AVENUE,1928,1920
5771 2 126   0001,Parcel,G10,126,0.188476704,126 VERA STREET,1928,1920
6301 2 36    0001,Parcel,G11,36,0.17793233,36 WOODMERE ROAD,1928,1920
4131 2 132   0001,Parcel,H10,132,0.231972139,132 PARK ROAD,1928,1920
4611 1 15    0001,Parcel,E10,15,0.191392759,15 RIGGS AVENUE,1928,1920
5931 2 139   0001,Parcel,G10,139,0.091232071,139 WASHINGTON CIRCLE,1928,1920
5096 2 202   0001,Parcel,G10,202,0.172178732,202 SOUTH QUAKER LANE,1928,1920
4201 2 16    0001,Parcel,F10,16,0.262462445,16 PELHAM ROAD,1928,1920
5096 1 219   0001,Parcel,G10,219,0.142390464,219 SOUTH QUAKER LANE,1928,1920
4201 1 15    0001,Parcel,F10,15,0.191025809,15 PELHAM ROAD,1928,1920
4201 1 9     0001,Parcel,F10,9,0.183494304,9 PELHAM ROAD,1928,1920
4201 1 3     0001,Parcel,F10,3,0.254165142,3 PELHAM ROAD,1928,1920
4201 1 21    0001,Parcel,F10,21,0.186119909,21 PELHAM ROAD,1928,1920
4201 1 25    0001,Parcel,F10,25,0.186557468,25 PELHAM ROAD,1928,1920
1951 2 62    0001,Parcel,G11,62,0.178922406,62 FENNBROOK ROAD,1928,1920
5721 2 104   0001,Parcel,E11,104,0.237749428,104 VAN BUREN AVENUE,1928,1920
1761 2 150   0001,Parcel,G12,150,0.172181281,150 ENGLEWOOD AVENUE,1928,1920
1761 2 146   0001,Parcel,G12,146,0.172181309,146 ENGLEWOOD AVENUE,1928,1920
2131 1 85    0001,Parcel,E10,85,0.207659424,85 FOUR MILE ROAD,1928,1920
4891 2 4     0001,Parcel,H10,4,0.140570041,4 SEYMOUR AVENUE,1928,1920
4361 1 105   0001,Parcel,G10,105,0.114935549,105 PRICE BOULEVARD,1928,1920
4891 2 142   0001,Parcel,G10,142,0.142701556,142 SEYMOUR AVENUE,1928,1920
4891 2 104   0001,Parcel,G10,104,0.132014875,104 SEYMOUR AVENUE,1928,1920
3511 1 93    0001,Parcel,F10,93,0.410130461,93 MEADOWBROOK ROAD,1928,1920
6101 2 52    0001,Parcel,H11,52,0.114973052,52 WESTPHAL STREET,1928,1920
4781 2 36    0001,Parcel,H11,36,0.171820152,36 ST CHARLES STREET,1928,1920
0951 2 116   0001,Parcel,H11,116,0.139674516,116 CAYA AVENUE,1928,1920
4631 1 63    0001,Parcel,H10,63,0.140167363,63 RINGGOLD STREET,1928,1920
4631 1 71    0001,Parcel,H10,71,0.116528905,71 RINGGOLD STREET,1928,1920
6061 2 156   0001,Parcel,E10,156,0.222201668,156 WESTLAND AVENUE,1928,1920
6301 2 72    0001,Parcel,G11,72,0.177927334,72 WOODMERE ROAD,1928,1920
0951 2 112   0001,Parcel,H11,112,0.137652869,112 CAYA AVENUE,1928,1920
5721 2 88    0001,Parcel,E10,88,0.207643413,88 VAN BUREN AVENUE,1928,1920
6061 2 168   0001,Parcel,E10,168,0.206619229,168 WESTLAND AVENUE,1928,1920
2131 1 173   0001,Parcel,E10,173,0.224941987,173 FOUR MILE ROAD,1928,1920
6161 2 70    0001,Parcel,G11,70,0.140522885,70 WHITE AVENUE,1928,1920
6161 1 17    0001,Parcel,G11,17,0.146363492,17 WHITE AVENUE,1928,1920
6161 1 25    0001,Parcel,G11,25,0.133657261,25 WHITE AVENUE,1928,1920
6161 1 61    0001,Parcel,G11,61,0.136311501,61 WHITE AVENUE,1928,1920
